profile,start,peak,end
21148,2025-09-13 04:53:00,2025-09-13 06:01:00,2025-09-13 06:35:00
21157,2025-09-14 04:53:00,2025-09-14 06:00:00,2025-09-14 06:34:00
21166,2025-09-15 04:53:00,2025-09-15 06:01:00,2025-09-15 06:35:00
21175,2025-09-16 04:53:00,2025-09-16 06:01:00,2025-09-16 06:35:00
21184,2025-09-17 04:53:00,2025-09-17 06:01:00,2025-09-17 06:35:00
21193,2025-09-18 04:53:00,2025-09-18 06:01:00,2025-09-18 06:35:00
21202,2025-09-19 04:53:00,2025-09-19 06:01:00,2025-09-19 06:36:00
21211,2025-09-20 04:53:00,2025-09-20 06:01:00,2025-09-20 06:36:00
21220,2025-09-21 04:53:00,2025-09-21 06:01:00,2025-09-21 06:36:00
21229,2025-09-22 04:53:00,2025-09-22 06:01:00,2025-09-22 06:35:00
21238,2025-09-23 04:53:00,2025-09-23 06:01:00,2025-09-23 06:35:00
21247,2025-09-24 04:53:00,2025-09-24 06:00:00,2025-09-24 06:35:00
21256,2025-09-25 04:53:00,2025-09-25 06:00:00,2025-09-25 06:35:00
21265,2025-09-26 04:53:00,2025-09-26 06:01:00,2025-09-26 06:35:00
21275,2025-09-27 07:23:00,2025-09-27 08:27:00,2025-09-27 09:56:00
21283,2025-09-28 04:53:00,2025-09-28 06:00:00,2025-09-28 06:34:00
21293,2025-09-29 07:23:00,2025-09-29 08:30:00,2025-09-29 10:05:00
21301,2025-09-30 04:53:00,2025-09-30 06:00:00,2025-09-30 06:34:00
21311,2025-10-01 07:23:00,2025-10-01 08:27:00,2025-10-01 09:56:00
21320,2025-10-02 07:23:00,2025-10-02 08:24:00,2025-10-02 09:45:00
21328,2025-10-03 04:53:00,2025-10-03 06:01:00,2025-10-03 06:35:00
21337,2025-10-04 04:53:00,2025-10-04 06:01:00,2025-10-04 06:35:00
21346,2025-10-05 04:53:00,2025-10-05 06:01:00,2025-10-05 06:36:00
21355,2025-10-06 04:53:00,2025-10-06 06:01:00,2025-10-06 06:36:00
21364,2025-10-07 04:53:00,2025-10-07 06:02:00,2025-10-07 06:36:00
21373,2025-10-08 04:53:00,2025-10-08 06:01:00,2025-10-08 06:36:00
21382,2025-10-09 04:53:00,2025-10-09 06:01:00,2025-10-09 06:35:00
21391,2025-10-10 04:53:00,2025-10-10 06:01:00,2025-10-10 06:35:00
21400,2025-10-11 04:53:00,2025-10-11 06:00:00,2025-10-11 06:35:00
21409,2025-10-12 04:53:00,2025-10-12 06:00:00,2025-10-12 06:34:00
21419,2025-10-13 07:23:00,2025-10-13 08:30:00,2025-10-13 10:05:00
21428,2025-10-14 07:23:00,2025-10-14 08:27:00,2025-10-14 09:56:00
21436,2025-10-15 04:53:00,2025-10-15 06:00:00,2025-10-15 06:34:00
21445,2025-10-16 04:53:00,2025-10-16 06:01:00,2025-10-16 06:35:00
21455,2025-10-17 07:23:00,2025-10-17 08:27:00,2025-10-17 09:54:00
21464,2025-10-18 07:23:00,2025-10-18 08:23:00,2025-10-18 09:44:00
21473,2025-10-19 07:23:00,2025-10-19 08:27:00,2025-10-19 09:55:00
21482,2025-10-20 07:23:00,2025-10-20 08:27:00,2025-10-20 09:55:00
21491,2025-10-21 07:23:00,2025-10-21 08:28:00,2025-10-21 09:56:00
21500,2025-10-22 07:23:00,2025-10-22 08:25:00,2025-10-22 09:53:00
21509,2025-10-23 07:23:00,2025-10-23 08:27:00,2025-10-23 09:55:00
21518,2025-10-24 07:23:00,2025-10-24 08:26:00,2025-10-24 09:53:00
21527,2025-10-25 07:23:00,2025-10-25 08:26:00,2025-10-25 09:53:00
21536,2025-10-26 07:23:00,2025-10-26 08:24:00,2025-10-26 09:51:00
21545,2025-10-27 07:23:00,2025-10-27 08:26:00,2025-10-27 09:54:00
21554,2025-10-28 07:23:00,2025-10-28 08:26:00,2025-10-28 09:54:00
21563,2025-10-29 07:23:00,2025-10-29 08:26:00,2025-10-29 09:54:00
21572,2025-10-30 07:23:00,2025-10-30 08:26:00,2025-10-30 09:54:00
21581,2025-10-31 07:23:00,2025-10-31 08:26:00,2025-10-31 09:54:00
21589,2025-11-01 07:23:00,2025-11-01 08:24:00,2025-11-01 09:46:00
21598,2025-11-02 07:23:00,2025-11-02 08:23:00,2025-11-02 09:43:00
21607,2025-11-03 07:23:00,2025-11-03 08:28:00,2025-11-03 09:57:00
21616,2025-11-06 07:23:00,2025-11-06 08:30:00,2025-11-06 10:05:00
21625,2025-11-07 07:23:00,2025-11-07 08:22:00,2025-11-07 09:42:00
21634,2025-11-08 07:23:00,2025-11-08 08:30:00,2025-11-08 10:04:00
21643,2025-11-09 07:23:00,2025-11-09 08:29:00,2025-11-09 10:03:00
21652,2025-11-10 07:23:00,2025-11-10 08:29:00,2025-11-10 10:02:00
21661,2025-11-11 07:23:00,2025-11-11 08:28:00,2025-11-11 09:57:00
21670,2025-11-12 07:23:00,2025-11-12 08:28:00,2025-11-12 09:57:00
21679,2025-11-13 07:23:00,2025-11-13 08:28:00,2025-11-13 09:57:00
21688,2025-11-14 07:23:00,2025-11-14 08:29:00,2025-11-14 10:02:00
21697,2025-11-15 07:23:00,2025-11-15 08:29:00,2025-11-15 10:03:00
21706,2025-11-16 07:23:00,2025-11-16 08:28:00,2025-11-16 10:02:00
21715,2025-11-17 07:23:00,2025-11-17 08:29:00,2025-11-17 10:03:00
21724,2025-11-18 07:23:00,2025-11-18 08:29:00,2025-11-18 10:03:00
21733,2025-11-19 07:23:00,2025-11-19 08:29:00,2025-11-19 10:03:00
21742,2025-11-20 07:23:00,2025-11-20 08:29:00,2025-11-20 10:03:00
21751,2025-11-21 07:23:00,2025-11-21 08:27:00,2025-11-21 09:55:00
21760,2025-11-22 07:23:00,2025-11-22 08:28:00,2025-11-22 09:57:00
21769,2025-11-23 07:23:00,2025-11-23 08:27:00,2025-11-23 09:56:00
21778,2025-11-24 07:23:00,2025-11-24 08:27:00,2025-11-24 09:55:00
21787,2025-11-25 07:23:00,2025-11-25 08:29:00,2025-11-25 10:02:00
21796,2025-11-26 07:23:00,2025-11-26 08:28:00,2025-11-26 10:02:00
21805,2025-11-27 07:23:00,2025-11-27 08:28:00,2025-11-27 09:57:00
21814,2025-11-28 07:23:00,2025-11-28 08:28:00,2025-11-28 09:57:00
21823,2025-11-29 07:23:00,2025-11-29 08:28:00,2025-11-29 09:57:00
21832,2025-11-30 07:23:00,2025-11-30 08:28:00,2025-11-30 09:57:00
21841,2025-12-01 07:23:00,2025-12-01 08:28:00,2025-12-01 10:02:00
21850,2025-12-02 07:23:00,2025-12-02 08:27:00,2025-12-02 09:54:00
21859,2025-12-03 07:23:00,2025-12-03 08:29:00,2025-12-03 10:03:00
21868,2025-12-04 07:23:00,2025-12-04 08:29:00,2025-12-04 10:03:00
21877,2025-12-05 07:23:00,2025-12-05 08:30:00,2025-12-05 10:04:00
21886,2025-12-06 07:23:00,2025-12-06 08:30:00,2025-12-06 10:05:00
21895,2025-12-07 07:23:00,2025-12-07 08:30:00,2025-12-07 10:04:00
21904,2025-12-08 07:23:00,2025-12-08 08:29:00,2025-12-08 10:04:00
21913,2025-12-09 07:23:00,2025-12-09 08:27:00,2025-12-09 09:55:00
21922,2025-12-10 07:23:00,2025-12-10 08:29:00,2025-12-10 10:03:00
21931,2025-12-11 07:23:00,2025-12-11 08:29:00,2025-12-11 10:03:00
21940,2025-12-12 07:23:00,2025-12-12 08:29:00,2025-12-12 10:03:00
21949,2025-12-13 07:23:00,2025-12-13 08:29:00,2025-12-13 10:02:00
21958,2025-12-14 07:23:00,2025-12-14 08:31:00,2025-12-14 10:05:00
21967,2025-12-15 07:23:00,2025-12-15 08:29:00,2025-12-15 10:03:00
21976,2025-12-16 07:23:00,2025-12-16 08:30:00,2025-12-16 10:05:00
21985,2025-12-17 07:23:00,2025-12-17 08:29:00,2025-12-17 10:03:00
21994,2025-12-18 07:23:00,2025-12-18 08:30:00,2025-12-18 10:05:00
22003,2025-12-19 07:23:00,2025-12-19 08:18:00,2025-12-19 09:31:00
22012,2025-12-20 07:23:00,2025-12-20 08:31:00,2025-12-20 10:06:00
22021,2025-12-21 07:23:00,2025-12-21 08:31:00,2025-12-21 10:07:00
22030,2025-12-22 07:23:00,2025-12-22 08:31:00,2025-12-22 10:06:00
22039,2025-12-23 07:23:00,2025-12-23 08:30:00,2025-12-23 10:05:00
22048,2025-12-24 07:23:00,2025-12-24 08:30:00,2025-12-24 10:05:00
22057,2025-12-25 07:23:00,2025-12-25 08:30:00,2025-12-25 10:05:00
22066,2025-12-26 07:23:00,2025-12-26 08:30:00,2025-12-26 10:05:00
22075,2025-12-27 07:23:00,2025-12-27 08:30:00,2025-12-27 10:04:00
22084,2025-12-28 07:23:00,2025-12-28 08:29:00,2025-12-28 10:03:00
22093,2025-12-29 07:23:00,2025-12-29 08:29:00,2025-12-29 10:04:00
22102,2025-12-30 07:23:00,2025-12-30 08:30:00,2025-12-30 10:05:00
22111,2025-12-31 07:23:00,2025-12-31 08:30:00,2025-12-31 10:04:00
22120,2026-01-01 07:23:00,2026-01-01 08:30:00,2026-01-01 10:04:00
22129,2026-01-02 07:23:00,2026-01-02 08:30:00,2026-01-02 10:04:00
