profile,start,peak,end
20814,2025-07-27 18:13:00,2025-07-27 19:21:00,2025-07-27 20:15:00
20823,2025-07-28 18:13:00,2025-07-28 19:21:00,2025-07-28 20:15:00
20832,2025-07-29 18:13:00,2025-07-29 19:21:00,2025-07-29 20:15:00
20841,2025-07-30 18:13:00,2025-07-30 19:21:00,2025-07-30 20:15:00
20850,2025-07-31 18:13:00,2025-07-31 19:21:00,2025-07-31 20:14:00
20859,2025-08-01 18:13:00,2025-08-01 19:21:00,2025-08-01 20:15:00
20868,2025-08-02 18:13:00,2025-08-02 19:20:00,2025-08-02 20:14:00
20877,2025-08-03 18:13:00,2025-08-03 19:21:00,2025-08-03 20:15:00
20888,2025-08-12 18:17:00,2025-08-12 19:05:00,2025-08-12 20:01:00
20892,2025-08-15 17:56:00,2025-08-15 18:43:00,2025-08-15 19:07:00
20901,2025-08-16 18:13:00,2025-08-16 19:21:00,2025-08-16 19:55:00
20910,2025-08-17 18:13:00,2025-08-17 19:21:00,2025-08-17 19:55:00
20919,2025-08-18 18:13:00,2025-08-18 19:21:00,2025-08-18 19:55:00
20928,2025-08-19 18:13:00,2025-08-19 19:21:00,2025-08-19 19:55:00
20937,2025-08-20 18:13:00,2025-08-20 19:21:00,2025-08-20 19:56:00
20946,2025-08-21 18:13:00,2025-08-21 19:21:00,2025-08-21 19:56:00
20955,2025-08-22 18:13:00,2025-08-22 19:21:00,2025-08-22 19:56:00
20964,2025-08-23 18:13:00,2025-08-23 19:21:00,2025-08-23 19:56:00
20973,2025-08-24 18:13:00,2025-08-24 19:21:00,2025-08-24 19:56:00
20982,2025-08-25 18:13:00,2025-08-25 19:21:00,2025-08-25 19:56:00
20991,2025-08-26 18:13:00,2025-08-26 19:21:00,2025-08-26 19:55:00
21000,2025-08-27 18:13:00,2025-08-27 19:21:00,2025-08-27 19:56:00
21009,2025-08-28 18:13:00,2025-08-28 19:21:00,2025-08-28 19:55:00
21018,2025-08-29 18:13:00,2025-08-29 19:21:00,2025-08-29 19:55:00
21027,2025-08-30 18:13:00,2025-08-30 19:21:00,2025-08-30 19:55:00
21036,2025-08-31 18:13:00,2025-08-31 19:21:00,2025-08-31 19:55:00
21045,2025-09-01 18:13:00,2025-09-01 19:21:00,2025-09-01 19:55:00
21054,2025-09-02 18:13:00,2025-09-02 19:21:00,2025-09-02 19:55:00
21063,2025-09-03 18:13:00,2025-09-03 19:21:00,2025-09-03 19:55:00
21072,2025-09-04 18:13:00,2025-09-04 19:21:00,2025-09-04 19:56:00
21081,2025-09-05 18:13:00,2025-09-05 19:21:00,2025-09-05 19:56:00
21090,2025-09-06 18:13:00,2025-09-06 19:21:00,2025-09-06 19:56:00
21099,2025-09-07 18:13:00,2025-09-07 19:21:00,2025-09-07 19:56:00
21108,2025-09-08 18:13:00,2025-09-08 19:22:00,2025-09-08 19:56:00
21117,2025-09-09 18:13:00,2025-09-09 19:21:00,2025-09-09 19:56:00
21126,2025-09-10 18:13:00,2025-09-10 19:22:00,2025-09-10 19:56:00
21135,2025-09-11 18:13:00,2025-09-11 19:21:00,2025-09-11 19:56:00
21144,2025-09-12 18:13:00,2025-09-12 19:20:00,2025-09-12 19:54:00
21153,2025-09-13 18:13:00,2025-09-13 19:21:00,2025-09-13 19:55:00
21162,2025-09-14 18:13:00,2025-09-14 19:21:00,2025-09-14 19:55:00
21171,2025-09-15 18:13:00,2025-09-15 19:21:00,2025-09-15 19:55:00
21180,2025-09-16 18:13:00,2025-09-16 19:21:00,2025-09-16 19:55:00
21189,2025-09-17 18:13:00,2025-09-17 19:21:00,2025-09-17 19:55:00
21198,2025-09-18 18:13:00,2025-09-18 19:21:00,2025-09-18 19:55:00
21207,2025-09-19 18:13:00,2025-09-19 19:21:00,2025-09-19 19:55:00
21216,2025-09-20 18:13:00,2025-09-20 19:21:00,2025-09-20 19:56:00
21225,2025-09-21 18:13:00,2025-09-21 19:21:00,2025-09-21 19:55:00
21234,2025-09-22 18:13:00,2025-09-22 19:21:00,2025-09-22 19:56:00
21243,2025-09-23 18:13:00,2025-09-23 19:21:00,2025-09-23 19:56:00
21252,2025-09-24 18:13:00,2025-09-24 19:21:00,2025-09-24 19:55:00
21261,2025-09-25 18:13:00,2025-09-25 19:21:00,2025-09-25 19:56:00
21270,2025-09-26 18:12:00,2025-09-26 19:21:00,2025-09-26 19:55:00
21279,2025-09-27 18:13:00,2025-09-27 19:19:00,2025-09-27 19:53:00
21288,2025-09-28 18:13:00,2025-09-28 19:21:00,2025-09-28 19:55:00
21297,2025-09-29 18:13:00,2025-09-29 19:21:00,2025-09-29 19:55:00
21306,2025-09-30 18:13:00,2025-09-30 19:18:00,2025-09-30 19:51:00
21315,2025-10-01 18:13:00,2025-10-01 19:17:00,2025-10-01 19:49:00
21324,2025-10-02 18:13:00,2025-10-02 19:20:00,2025-10-02 19:54:00
21333,2025-10-03 18:13:00,2025-10-03 19:21:00,2025-10-03 19:55:00
21342,2025-10-04 18:13:00,2025-10-04 19:21:00,2025-10-04 19:55:00
21351,2025-10-05 18:13:00,2025-10-05 19:21:00,2025-10-05 19:56:00
21360,2025-10-06 18:13:00,2025-10-06 19:21:00,2025-10-06 19:56:00
21369,2025-10-07 18:13:00,2025-10-07 19:22:00,2025-10-07 19:57:00
21378,2025-10-08 18:13:00,2025-10-08 19:22:00,2025-10-08 19:58:00
21387,2025-10-09 18:13:00,2025-10-09 19:23:00,2025-10-09 19:58:00
21396,2025-10-10 18:13:00,2025-10-10 19:21:00,2025-10-10 19:56:00
21405,2025-10-11 18:13:00,2025-10-11 19:21:00,2025-10-11 19:56:00
21414,2025-10-12 18:13:00,2025-10-12 19:21:00,2025-10-12 19:55:00
21423,2025-10-13 18:13:00,2025-10-13 19:21:00,2025-10-13 19:55:00
21432,2025-10-14 18:13:00,2025-10-14 19:19:00,2025-10-14 19:53:00
21441,2025-10-15 18:13:00,2025-10-15 19:20:00,2025-10-15 19:54:00
21450,2025-10-16 18:13:00,2025-10-16 19:21:00,2025-10-16 19:55:00
21459,2025-10-17 18:13:00,2025-10-17 19:17:00,2025-10-17 19:49:00
21468,2025-10-18 18:13:00,2025-10-18 19:16:00,2025-10-18 19:48:00
21477,2025-10-19 18:13:00,2025-10-19 19:18:00,2025-10-19 19:52:00
21486,2025-10-20 18:13:00,2025-10-20 19:19:00,2025-10-20 19:52:00
21495,2025-10-21 18:13:00,2025-10-21 19:07:00,2025-10-21 19:35:00
21504,2025-10-22 18:13:00,2025-10-22 19:18:00,2025-10-22 19:51:00
21513,2025-10-23 18:13:00,2025-10-23 19:16:00,2025-10-23 19:47:00
21522,2025-10-24 18:13:00,2025-10-24 19:17:00,2025-10-24 19:50:00
21531,2025-10-25 18:13:00,2025-10-25 19:17:00,2025-10-25 19:50:00
21540,2025-10-26 18:13:00,2025-10-26 19:17:00,2025-10-26 19:49:00
21549,2025-10-27 18:13:00,2025-10-27 19:17:00,2025-10-27 19:50:00
21558,2025-10-28 18:13:00,2025-10-28 19:17:00,2025-10-28 19:49:00
21567,2025-10-29 18:13:00,2025-10-29 19:14:00,2025-10-29 19:45:00
21576,2025-10-30 18:13:00,2025-10-30 19:17:00,2025-10-30 19:49:00
21584,2025-10-31 18:13:00,2025-10-31 19:17:00,2025-10-31 19:50:00
21593,2025-11-01 18:13:00,2025-11-01 19:10:00,2025-11-01 19:38:00
21602,2025-11-02 18:13:00,2025-11-02 19:18:00,2025-11-02 19:50:00
21611,2025-11-05 18:13:00,2025-11-05 19:18:00,2025-11-05 19:51:00
21620,2025-11-06 18:13:00,2025-11-06 19:14:00,2025-11-06 19:45:00
21629,2025-11-07 18:13:00,2025-11-07 19:21:00,2025-11-07 19:56:00
21638,2025-11-08 18:13:00,2025-11-08 19:16:00,2025-11-08 19:48:00
21647,2025-11-09 18:13:00,2025-11-09 19:19:00,2025-11-09 19:52:00
21656,2025-11-10 18:13:00,2025-11-10 19:19:00,2025-11-10 19:53:00
21665,2025-11-11 18:13:00,2025-11-11 19:19:00,2025-11-11 19:52:00
21674,2025-11-12 18:13:00,2025-11-12 19:18:00,2025-11-12 19:52:00
21683,2025-11-13 18:13:00,2025-11-13 19:19:00,2025-11-13 19:52:00
21692,2025-11-14 18:13:00,2025-11-14 19:19:00,2025-11-14 19:53:00
21701,2025-11-15 18:13:00,2025-11-15 19:19:00,2025-11-15 19:52:00
21710,2025-11-16 18:13:00,2025-11-16 19:19:00,2025-11-16 19:52:00
21719,2025-11-17 18:13:00,2025-11-17 19:19:00,2025-11-17 19:52:00
21728,2025-11-18 18:13:00,2025-11-18 19:19:00,2025-11-18 19:53:00
21737,2025-11-19 18:13:00,2025-11-19 19:19:00,2025-11-19 19:53:00
21746,2025-11-20 18:13:00,2025-11-20 19:20:00,2025-11-20 19:53:00
21755,2025-11-21 18:13:00,2025-11-21 19:19:00,2025-11-21 19:53:00
21764,2025-11-22 18:13:00,2025-11-22 19:18:00,2025-11-22 19:50:00
21773,2025-11-23 18:13:00,2025-11-23 19:17:00,2025-11-23 19:50:00
21782,2025-11-24 18:13:00,2025-11-24 19:19:00,2025-11-24 19:53:00
21791,2025-11-25 18:13:00,2025-11-25 19:19:00,2025-11-25 19:52:00
21800,2025-11-26 18:13:00,2025-11-26 19:19:00,2025-11-26 19:52:00
21809,2025-11-27 18:13:00,2025-11-27 19:12:00,2025-11-27 19:43:00
21818,2025-11-28 18:13:00,2025-11-28 19:18:00,2025-11-28 19:52:00
21827,2025-11-29 18:13:00,2025-11-29 19:18:00,2025-11-29 19:51:00
21836,2025-11-30 18:13:00,2025-11-30 19:18:00,2025-11-30 19:52:00
21845,2025-12-01 18:13:00,2025-12-01 19:16:00,2025-12-01 19:49:00
21854,2025-12-02 18:13:00,2025-12-02 19:16:00,2025-12-02 19:48:00
21863,2025-12-03 18:13:00,2025-12-03 19:19:00,2025-12-03 19:53:00
21872,2025-12-04 18:13:00,2025-12-04 19:20:00,2025-12-04 19:54:00
21881,2025-12-05 18:13:00,2025-12-05 19:21:00,2025-12-05 19:55:00
21890,2025-12-06 18:13:00,2025-12-06 19:22:00,2025-12-06 19:57:00
21899,2025-12-07 18:13:00,2025-12-07 19:20:00,2025-12-07 19:54:00
21908,2025-12-08 18:13:00,2025-12-08 19:20:00,2025-12-08 19:53:00
21917,2025-12-09 18:13:00,2025-12-09 19:20:00,2025-12-09 19:54:00
21926,2025-12-10 18:13:00,2025-12-10 19:19:00,2025-12-10 19:53:00
21935,2025-12-11 18:13:00,2025-12-11 19:20:00,2025-12-11 19:54:00
21944,2025-12-12 18:13:00,2025-12-12 19:20:00,2025-12-12 19:53:00
21953,2025-12-13 18:13:00,2025-12-13 19:20:00,2025-12-13 19:54:00
21962,2025-12-14 18:13:00,2025-12-14 19:21:00,2025-12-14 19:56:00
21971,2025-12-15 18:13:00,2025-12-15 19:21:00,2025-12-15 19:55:00
21980,2025-12-16 18:13:00,2025-12-16 19:20:00,2025-12-16 19:54:00
21989,2025-12-17 18:13:00,2025-12-17 19:15:00,2025-12-17 19:47:00
21998,2025-12-18 18:13:00,2025-12-18 19:15:00,2025-12-18 19:47:00
22007,2025-12-19 18:13:00,2025-12-19 19:21:00,2025-12-19 19:56:00
22016,2025-12-20 18:13:00,2025-12-20 19:23:00,2025-12-20 19:58:00
22025,2025-12-21 18:13:00,2025-12-21 19:22:00,2025-12-21 19:57:00
22034,2025-12-22 18:13:00,2025-12-22 19:20:00,2025-12-22 19:55:00
22043,2025-12-23 18:13:00,2025-12-23 19:20:00,2025-12-23 19:54:00
22052,2025-12-24 18:13:00,2025-12-24 19:21:00,2025-12-24 19:55:00
22061,2025-12-25 18:13:00,2025-12-25 19:21:00,2025-12-25 19:55:00
22070,2025-12-26 18:13:00,2025-12-26 19:22:00,2025-12-26 19:57:00
22079,2025-12-27 18:13:00,2025-12-27 19:20:00,2025-12-27 19:54:00
22088,2025-12-28 18:13:00,2025-12-28 19:20:00,2025-12-28 19:54:00
22097,2025-12-29 18:13:00,2025-12-29 19:19:00,2025-12-29 19:52:00
22106,2025-12-30 18:13:00,2025-12-30 19:20:00,2025-12-30 19:53:00
22115,2025-12-31 18:13:00,2025-12-31 19:19:00,2025-12-31 19:53:00
22124,2026-01-01 18:13:00,2026-01-01 19:20:00,2026-01-01 19:53:00
